lemma	date	identifier	context	indexes_target_sentence
tablero	1858	old_corpus_spanish-170185-551	Cuatro hombres de aspecto mísero, las carnes bronceadas del sol, los vestidos hechos jirones, robustos, con calañés terciado sobre la oreja, eran los únicos que tenían aspecto de criminales. Hallábanse sentados en ruedo, jugando con piedrecillas blancas y negras sobre un tablero trazado con carbón, y no apartaban de su juego la mirada más que para fijarla en el cabo, que iba de un lado a otro, las manos a la espalda, y a ratos se aproximaba familiarmente a un grupo de presos pacíficos, que parecían gente habituada a tal vida y a tal sociedad. El tono de su conversación, su aire y modos reposados eran como de quien no siente la menor extrañeza de hallarse donde se halla.	191:548
tablero	1858	old_corpus_spanish-19955-121	En el de la derecha: Sobre el listel en que rematan los tableros, que contienen las anteriores leyendas, corre por todo lo ancho de este muro oriental una zona de bovedillas apiñadas, que sostiene una serie de arcos estalactíticos cuajados de prolijos entalles, cuyas recaidas se apoyan en columnitas pareadas de frente y con las cuales se corona la ornamentacion de la cabecera. Los lienzos colaterales, correspondientes al Norte y Mediodía, se encuentran divididos en dos zonas por una especie de cornisamento, que como á la tercera parte de su altura, se extiende por todo alrededor de la Iglesia, exceptuando el muro oriental que dejamos descrito, en el cual la serie de bovedillas apiñadas ocupa su puesto.	21:379
tablero	1858	old_corpus_spanish-493982-378	Ya he concluido el chocolate. Ahora venga el vaso de leche... Riquísima... Bueno, pues para calcular el porvenir, cojo yo las figuras humanas, cojo los hechos pasados, los coloco en el tablero, los hago avanzar conforme a las leyes de la lógica... — Hijo mío, ¿quieres hacerme el favor de no marearte con esas simplezas?	30:247
tablero	1858	old_corpus_spanish-645265-485	Pero ya que me enseña Vd. lo que ignoro, contésteme a una duda: ¿Por qué tenemos nosotros en nuestras casas tantos papelotes llenos de garabatos, y por qué usamos esos escudos con sapos y culebras? El de mi casa tiene cuatro lagartos y un tablero de ajedrez con dos calderitos muy monos. —Si esos signos representan algo —repuso Santorcaz—, es referente al primero que los usó, a sus hazañas si las hizo, y a sus privilegios si los tuvo; pero hoy, amiguito, tales pinturas no valen de nada, y dentro de algunos años, los que las posean sin dinero, serán unos pobres pelagatos, a quienes nadie se arrimará, así como todo aquel que haya hecho una fortuna con su trabajo o la haya heredado de sus padres, o descuelle por su talento, será bien quisto en el mundo, aunque no tenga ni un adarme de lagartija en su escudo.	198:287
tablero	1858	old_corpus_spanish-681298-594	Cada uno tiene su ciencia, y en la mía, doy yo quince y raya al lucero del alba. Póngame bueno, y temblará el mundo de los negocios con esa combinación que traigo entre ceja y ceja… Tal importancia tiene la cosa, que me conformo con estar bueno el tiempo necesario para mover las fichas en el tablero, y hacer la gran jugada… Y después, no me importaría caer malo otra vez… Un paréntesis, Sr. D. Augusto, un paréntesis de salud… Pero no: sería una lástima que después de realizada la operación, reventase yo, sí, para que se quedaran riendo los que vienen detrás. Esto no es justo: confiéseme usted que esto no es justo.	81:563
tablero	1858	old_corpus_spanish-682188-879	Movidos por ella, los microscópicos cantores comenzaron a trepar por las piernas de los elefantes que sustentan los círculos del cielo, y de uno en otro se encaramaron hasta el misterioso recinto, donde Brahma permanecía aún, absorto en sus especulaciones científicas. Una vez en la cúspide, los más atrevidos se agruparon alrededor de la puerta, y uno por el ojo de la llave, y otros por entre las rendijas y claros de los mal unidos tableros, penetraron con la mirada en el inmenso laboratorio, objeto de su curiosidad. El espectáculo que se ofreció a sus ojos, no pudo menos de sorprenderles.	269:521
tablero	1858	old_corpus_spanish-103845-895	—He aquí vuestro alojamiento —exclamó el aposentador al divisarle y dirigiéndose al capitán, que, después que hubo mandado hacer alto a la tropa, echó pie a tierra, tomó el farolillo de manos del guía y se dirigió hacia el punto que éste le señalaba. Comoquiera que la iglesia del convento estaba completamente desmantelada, los soldados que ocupaban el resto del edificio habían creído que las puertas le eran ya poco menos que inútiles, y un tablero hoy, otro mañana, habían ido arrancándolas pedazo a pedazo para hacer hogueras con que calentarse por las noches. Nuestro joven oficial no tuvo, pues, que torcer llaves ni descorrer cerrojos para penetrar en el interior del templo.	251:565
tablero	1858	old_corpus_spanish-73323-723	En ese tiempo se decía misa mayor con sermón por la mañana y se cantaba salve a prima noche dentro de la iglesia, con procesión por la calle el día del santo. Fuera del templo había lo que se entendía por feria en Cuba, que se reducía a la acumulación en la plazuela o en las calles inmediatas, de innumerables puestos ambulantes, consistentes en una mesa o tablero de tijeras, cubiertos con un toldo y alumbrados por uno o más candiles de quemar grasa, donde se vendía, no ciertamente artículo alguno de industria o comercio del país, ni producto del suelo, caza, ave ni ganado, sino meramente baratijas de escasísimo valor, confituras de varias clases, tortas, obra de masa, avellanas, alcorza[26], agua de Lonja[27] y ponche de leche. Aquello no era feriar en el sentido recto de la palabra.	159:737
tablero	1858	old_corpus_spanish-19839-1105	La desproporcion de las partes que lo componen, la pesadez de su ornamentacion, que apenas guarda una idea remota de los capiteles romanos, de los cuales sus autores tomaron la idea, desfigurándola á su capricho, todo viene á corroborar la opinion que de ellos hemos formado. Los compañeros de este capitel constan: el uno de tres hileras de hojas subientes toscamente diseñadas y en extremo sencillas; el otro de una serie de bovedillas cuadradas á manera de casetones, colocada sobre una especie de toro ó molduron con cintas; y el restante, cuyo tablero es ochavado, imita la sencillez del orden Toscano, aunque ni sus molduras ni su proporcion están conformes con las reglas de este orden. El exterior de la Iglesia no tiene notable mas que el ábside, que como toda la fábrica, es de ladrillo fino, y está adornado de una serie de arcos ornamentales de ojiva túmida, pero ya casi destruidos por las injurias de los años.	276:693
tablero	1858	old_corpus_spanish-465514-169	Tomaba extrañas e increíbles posturas. A veces las piernas en cruz subían por un tablero próximo hasta mucho más arriba de donde estaba la cabeza; a veces una de ellas se metía dentro de la estantería baja por entre dos garrafas de drogas. En los dobleces del cuerpo, las rodillas juntábanse a ratos con el pecho, y una de las manos servía de almohada a la nuca.	39:239
tablero	1858	old_corpus_spanish-79332-737	Marchaban a su lado dos caballeros conduciendo cada uno un haz de cañas, atados con cintas de seda blanca y azul, que sujetaban por la punta cuatro señoritas. Llegados delante del trapiche, murmuró el cura una breve oración en latín, roció los cilindros con agua bendita, valiéndose para ello del hisopo de plata, los caballeros colocaron enseguida las cañas en el tablero de alimentación y dio comienzo la primer molienda con máquina de vapor el célebre ingenio de La Tinaja. Más tarde, o entre dos luces, se sirvió el banquete de tabla en la casa de vivienda.	159:476
tablero	2007	modern_corpus_spanish-402796-1279	En Filipinas, por ejemplo, la Ley de la República Nº 9184 dispone, en su Sección 8, que “se dispondrá de un único portal que deberá servir como fuente primaria de información sobre toda la contratación pública” (disponible en: http://www.procurementservice.net/English/AboutEPS/ RepublicAct9184-GPRA.pdf). La Ley de la República Nº 9184 y la sección 8.2.1 de su reglamento de aplicación (disponibles en http://www.neda.gov.ph/references/RAs/ Approved%20IRR-A%20of%20R.A.%209184(July%2011,%202003).pdf ) disponen además que el sistema de contratación pública por vía electrónica (“G-EPS”) previsto por la mencionada ley dispondrá de “un tablero de anuncios electrónico centralizado para anunciar los contratos adjudicables, todo aviso al respecto, las adjudicaciones de contratos y su motivación. Toda entidad adjudicadora está obligada a anunciar sus contratos adjudicables, los resultados de la contratación y toda información conexa en el tablero G-EPS”.	306:795
tablero	2007	modern_corpus_spanish-871712-171	CP: Perros y gatos también fueron mencionados. CA: y ese contenido está fuera del tablero ahora. Cierto, ¿se ha ido? ¿O sigue ahí?	47:96
tablero	2007	modern_corpus_spanish-763890-420	Se llama owari en Ghana, donde yo lo estudié; se llama mancala acá en la costa este, bao en Kenia, sogo en otras partes. Bueno, uno ve patrones auto-organizados que ocurren espontáneamente en este juego de tablero. Y la gente en Ghana sabe de estos patrones auto-organizados y los usan estratégicamente.	121:214
tablero	2007	modern_corpus_spanish-747209-323	En el tablero superior –las relaciones militares entre Estados—el mundo, en efecto, es unipolar, y es probable que así permanezca durante décadas. Pero en el tablero de en medio, el de las relaciones económicas, el mundo ya es multipolar, y los EU no pueden obtener los resultados que desean sin la cooperación de Europa, Japón, China y otros países. Y, en el tablero inferior de las cuestiones transnacionales que están más allá del control de los gobiernos –que incluyen desde el cambio climático hasta el terrorismo transnacional, pasando por las pandemias—el poder está distribuido de manera caótica, y no tiene sentido en absoluto afirmar que hay hegemonía estadounidense.	147:350
tablero	2007	modern_corpus_spanish-628327-739	“Se dejó a otros partidos con programas de menor valor general (Hitler, por ejemplo) entrar en escena y decir que si las reglas de juego llevaban a largos períodos de desempleo masivo, entonces había que cambiarlas”. Hoy, añade Yglesias, los políticos europeos de centroizquierda “no tienen una estrategia para cambiar las reglas de juego ni agallas para patear el tablero”. Por ello impera la austeridad, y el disenso queda en manos de populistas como Marine Le Pen en Francia o Beppe Grillo en Italia, cuyas propuestas económicas prometen ser aun más ineficaces.	217:374
tablero	2007	modern_corpus_spanish-718809-412	"Otro fenómeno es el debate en línea sobre los acontecimientos actuales, en particular mediante los tableros electrónicos. Una encuesta reciente muestra que el número de usuarios registrados en los diez tableros electrónicos más populares de China, centrados en las noticias y los asuntos políticos, oscila entre 100.000 y 500.000. Principalmente mediante tableros electrónicos, servicios de listas de correo electrónico y una comunidad de ""web log"" en aumento, la red Internet ha empezado a brindar una esfera pública substitutiva que hace unos años no existía en China."	122:330
tablero	2007	modern_corpus_spanish-864479-406	También puede interesarme saber mi estado de concentración; por eso puedo poner mi nivel de atención en el tablero, del otro lado. Cuanto más concentrado esté mi cerebro, más energía aparecerá en el tablero. Por lo general no tenemos forma de saber cuán concentrados o relajados estamos de manera tangible.	131:207
tablero	2007	modern_corpus_spanish-875809-319	Y nos gusta dibujar estos mosaicos como pequeños cuadros. Y si ven a los extremos pegajosos, estos pequeños bits de ADN, pueden ver que forman un patrón de tablero de ajedrez. Entonces, estos mosaicos harían un complicado tablero de ajedrez que se ensambla a sí mismo.	58:175
tablero	2007	modern_corpus_spanish-618996-365	Pero en esta cuestión (como en torno al cambio climático), hoy hay más coincidencias entre los socios sin incluir a Estados Unidos que entre ellos y Estados Unidos. En el segundo tablero está la partida de disciplinar a China. Durante una década aproximadamente, muchos en Estados Unidos han dicho que la categorización de China como país en desarrollo, y el trato favorable resultante del que goza en la OMC, no reflejan la verdadera fortaleza de una economía cuyas exportaciones de bienes ascienden a 2 billones de dólares, u 11% del comercio mundial.	165:226
tablero	2007	modern_corpus_spanish-345628-402	El comercio internacional de productos forestales, aunque se está expandiendo, sigue constituyendo una parte relativamente pequeña de la producción mundial. Aproximadamente una cuarta parte de los tableros y productos de papel derivados de la madera y una quinta parte de la madera aserrada y la pulpa de madera se comercializan internacionalmente, aunque sólo el 7% de la producción de rollizos industriales se comercializa en la actualidad. El comercio todavía está dominado por un reducido número de países, la mayoría de ellos desarrollados, aunque algunos países en desarrollo están ejerciendo influencia en determinados segmentos del comercio internacional.	157:442
tablero	2007	modern_corpus_spanish-705139-177	También comprende los nuevos retos como las pandemias y el cambio climático. En este tablero inferior, el poder está muy disperso y no tiene sentido hablar de unipolaridad, multipolaridad o hegemonía. Incluso después de la crisis financiera es probable que el ritmo vertiginoso del cambio tecnológico siga impulsando la globalización, pero los efectos políticos serán diferentes para el mundo de los Estados nación y para el mundo de los actores no estatales.	77:200
tablero	2007	modern_corpus_spanish-756317-278	Mientras tanto, permítanme concluir la primera parte de mi espectáculo con algo un poquito más difícil. Tomemos el número más alto del tablero, 8.649. ¿Pueden escribirlo en sus calculadoras?	104:150
tablero	2007	modern_corpus_spanish-484536-642	Los sitios web deberían diseñarse de manera que sirvieran de centro de acceso a una gran variedad de información detallada sobre las subregiones. Asimismo, se deberían diseñar rápidamente, con apoyo de la sede de la Comisión, otros instrumentos basados en las tecnologías de la información y las comunicaciones, como tableros electrónicos de anuncios, foros para intercambiar ideas y bases de datos sobre entidades interesadas y asociadas, a fin de reforzar la capacidad de las oficinas subregionales de establecer contactos y realizar actividades de extensión (párrafos 41 a 47 del presente informe). Medidas que deberán adoptarse	146:601
tablero	2007	modern_corpus_spanish-565541-189	Está distribuido de un modo que se parece a un juego de ajedrez de tres dimensiones. En el tablero de arriba, el poder militar es en gran medida unipolar y es probable que los EE.UU. sigan siendo la única superpotencia durante algún tiempo, pero en el tablero del medio el poder económico ya lleva más de un decenio siendo multipolar y los EE.UU., Europa, el Japón y China son los jugadores más importantes y hay otros que van adquiriendo importancia. El tablero de abajo es la esfera de las transacciones transfronterizas que escapan al control estatal.	85:451
tablero	2007	modern_corpus_spanish-797124-437	Aquí tengo mi computador con un proyector y un control remoto de Wii ubicado en su parte superior. Si, por ejemplo, usted está en una escuela que no tiene mucho dinero, como es probablemente el caso de muchas de ellas o si está en un ambiente laboral y quiere un tablero pizarra interactivo, normalmente el costo es de dos mil a tres mil dólares. Así que lo que voy a mostrarles es cómo crear uno con un control remoto de Wii.	99:346
tablero	2007	modern_corpus_spanish-794523-247	Si uno quiere saber cómo se distribuye el poder en el mundo de hoy, se distribuye como un ajedrez tridimensional. En el tablero superior: el poder militar entre los estados. Estados Unidos es la única superpotencia y es probable que se mantenga de esa manera durante 2 ó 3 décadas.	114:173
tablero	2007	modern_corpus_spanish-839142-1389	Pero no hemos llegado al punto en el que en esta mañana de camino hacia acá hubieran visto una verdadera integración sin discontinuidad de nuestro cómodo mundo bidimensional, con los cielos tridimensionales por encima y que, no sé ustedes, pero yo gozo cuando me encuentro arriba. Hemos revisado los intentos históricos que se han producido y nos dimos cuenta que, aunque tenemos muchas innovaciones modernas, para hablar de las actuales que no estaban disponibles antes; tenemos modernos materiales compuestos, motores de aviación económicos en combustible y relaciones de potencia-eficiencia mejores que nunca. Tenemos cabinas de cristal con toda la información necesaria para volar en el tablero frente al piloto. Pero si no se aborda el problema desde una perspectiva diferente, vamos a seguir obteniendo los mismos resultados de los últimos 100 años, que no es donde queremos estar ahora. Por eso, en lugar de hacer un coche que vuele, decidimos hacer un avión que se pudiera conducir.	281:893
tablero	2007	modern_corpus_spanish-691806-213	En el tablero superior del poder militar entre países, Estados Unidos es la única superpotencia. En el tablero intermedio de las relaciones económicas entre países, el mundo ya es multipolar. Estados Unidos no puede obtener los resultados que quiere en comercio, antimonopolio y otras áreas sin la cooperación de la Unión Europea, China, Japón y otros.	97:191
tablero	2007	modern_corpus_spanish-864688-666	He leído que de hecho ya existe evidencia de que el hipocampo, la parte de nuestro cerebro que maneja las relaciones espaciales, se atrofia y encoge físicamente en personas que usan herramientas como GPS, debido a que ya no ejercitan su sentido de orientación. Solamente estamos obedeciendo a una vocecita que nos habla desde el tablero. Y en consecuencia, una parte de nuestro cerebro que debiera encargarse de estas cosas se hace más pequeña y tonta.	261:337
tablero	2007	modern_corpus_spanish-601911-761	Un método de medición es la “contabilidad del capital natural”, que estima el valor de los recursos naturales en el planeamiento para el desarrollo y las cuentas nacionales, tal como una familia contabilizaría el valor de su casa (y el coste de mantenerla) al decidir cuánto de su ingreso regular destinar al consumo. Un informe reciente del Foro Económico Mundial propone un “tablero” para el crecimiento inclusivo y sostenible: un modelo que reúne la contabilidad del capital natural, un índice de oportunidades humanas, un índice de brecha de ingresos, indicadores de inversión pública como porcentaje del PIB, un índice de competitividad, indicadores de prosperidad en común y datos de desempleo desglosados. Una alianza encabezada por el Banco Mundial, Contabilidad de la Riqueza y la Valoración de los Servicios de los Ecosistemas (WAVES, por su sigla en inglés), muestra a los gobiernos la manera en que determinadas conductas agotan los recursos naturales y cómo la contabilidad del capital natural puede ayudar a crear políticas de desarrollo más sostenibles.	318:712
tarea	1858	old_corpus_spanish-628662-415	Hecho esto, lo demás era puro trabajo de habilidad, paciencia y pulcritud. Consistía en ir expresando con pelos pegados en la superficie superior del cristal todas las líneas del dibujo que debajo estaba, tarea verdaderamente peliaguda, por la dificultad de manejar cosa tan sutil y escurridiza como es el humano cabello. En las grandes líneas menos mal; pero cuando había que representar sombras, por medio de rayados más o menos finos, el artista empleaba series de pelos cortados del tamaño necesario, los cuales iba pegando cuidadosamente con goma laca, en caliente, hasta imitar el rayado del buril en la plancha de acero o en el boj.	75:321
tarea	1858	old_corpus_spanish-352025-281	Esta idea no era para reída, sino para pensada. Retirose Urríes a su casa, donde estuvo unos días en preparativos de viaje, lo que no era tarea liviana, por el inmenso bagaje de sus pensamientos, unos que irían con él al Norte, otros que había de dejar en Madrid, y algunos que debieran ser expedidos a la tierra de María Santísima. Provenía la confusión del caballero de su desordenado y voluble deporte amoroso, pues como quien se ejercita en la circense habilidad que llaman juegos icarios, jugaba con varios corazones como si fueran platos o palillos, tirándolos al aire para recogerlos y relanzarlos con diestra y limpia mano.	48:332
tarea	1858	old_corpus_spanish-621851-579	La idea de que sin quererlo, estaba en contradicción con las ideas de los amigos de su tía, le mortificaba, y resolvió callar por temor a que él y don Inocencio concluyeran tirándose los platos a la cabeza. Felizmente el esquilón de la catedral, llamando a los canónigos a la importante tarea del coro, le sacó de situación tan penosa. Levantose el venerable varón y se despidió de todos, mostrándose con Pepe tan lisonjero, tan amable, cual si la amistad más íntima desde largo tiempo les uniera.	207:335
tarea	1858	old_corpus_spanish-305752-530	Afortunadamente había remitido la fiebre, y esperaban una pronta mejoría. Trájome también una donosa epístola de D. Beltrán, de letra de Nicolasita, pues la menguada vista del ilustre señor difícilmente le permite ya, ni aun con cristales de gran fuerza, largas tareas de escritura. Pero su inteligencia y gracia no merman al compás de la vista.	74:282
tarea	1858	old_corpus_spanish-387032-184	Poco después la escena había cambiado. Don Cayetano, encontrando descanso a sus sublimes tareas en un dulce sueño que de él se amparó, dormía blandamente en un sillón del comedor. Doña Perfecta andaba por la casa tras sus quehaceres.	39:179
tarea	1858	old_corpus_spanish-602118-144	Tú eres lista y harás grandes progresos. No olvides de darte algunas tareas de piano, que eso de teclear es, a mi modo de ver, cosa fácil y que se aprende con un poco de paciencia. »Para no descubrirte, muéstrate al principio circunspecta y callada, que con esto pasarás por modesta, y la modestia es virtud que en todas partes se aprecia; y en este periodo primero de circunspección, dedícate a observar lo que hacen los demás para aprenderlo y hacerlo tú misma luego que te vayas soltando.	41:180
tarea	1858	old_corpus_spanish-441892-506	Figurábaseme ver en él, a veces, uno de esos hombres de temple superior y escogido que se desligan de todo lo que pertenece a la carne y sus miserias, para vivir sólo con interior vida, toda energía y llamas. A los ocho días, atendía a sus múltiples tareas benéficas, sin salir de su alcoba, con la puntualidad de costumbre, y Eloísa estaba tranquila en lo concerniente a la enfermedad de su marido, si bien por otros motivos parecía haber perdido completamente todo sosiego. Una mañana me la encontré en un gabinete muy afanosa, con un lapicero en la mano, haciendo números y fijando alternativamente los ojos en el papel y en el techo, que era un cielo azul con sus indispensables ninfas en paños menores.	209:475
tarea	1858	old_corpus_spanish-430704-695	Después de bien sentadas las alfombras (ocupación que tiene la poca gracia de presentarnos a este dignísimo personaje andando en cuatro pies), se proponía colocar por sí mismo todos los muebles en su sitio, armar las camas de hierro, colgar todo lo que debía estar en las paredes, fijar lo útil, distribuir con arte y gracia lo decorativo. Esta tarea cansada y desesperante no se realiza nunca por completo en dos días ni en tres, pues aun después de que parece terminada, quedan restos insignificantes, que son tormento del aposentador en las jornadas sucesivas, y al fin de la fiesta siempre queda algo que no se coloca en la vida. Es quizás gran contrariedad que la primera vez que nos encaramos con este interesante matrimonio sea en día tan tumultuoso como el de una mudanza, en medio del desorden de una casa sin instalar y en el seno sofocante de polvorosa nube.	340:633
tarea	1858	old_corpus_spanish-78905-1269	Para ellos, que entendían por derecho únicamente aquello que no torcía el cumplimiento de sus pasiones y caprichos, el hombre-cosa de la antigua Roma tal vez no pensaba, era una máquina de trabajo; al paso que el hombre-cosa actual, estaban plenamente convencidos, pensaba al menos en tres cosas: en el modo de sustraerse al trabajo, en quemarle la sangre a su detentor, y en obrar siempre en oposición a sus miras, deseos e intereses. Para el amo en general, el negro es un compuesto monstruoso de estupidez, de cinismo, de hipocresía, de bajeza y de maldad; y el solo medio de hacerle llenar sin murmuración, reparo ni retraso la tarea que tiene a bien imponerle, es el de la fuerza, la violencia, el látigo. El negro quiere por mal, es dicho común entre los amos.	436:710
tarea	1858	old_corpus_spanish-516611-322	— No quiero saber nada de camellas ni camelias, ¿entiendes? Aleja de tu mente la idea de todo ese personal inmundo y piensa en sanar tu alma, que no es floja tarea. Ahora procura conciliar el sueño; y yo aquí, en esta banqueta, apoyadito en la pared, espero el día, que ya no ha de tardar en enviarnos sus primeros resplandores.	60:164
tarea	1858	old_corpus_spanish-248941-734	La roja claridad de la fragua iluminó los diversos grupos, y D. Fernando, que tenía en su alma todas las oscuridades de la tristeza y todas las llamas de la desesperación, no pudo pensar en echarse al pozo, porque los franceses lo cerraron. A ratos le causaba profunda pena ver la degradación y falta de dignidad de su compañero de desgracia, el cual seguía en su tarea, y aun sonreía ante los soeces herreros con mengua de su honor y de la jerarquía sacerdotal. Por fin cesó el trabajo; entraron varios soldados españoles y dos o tres renegados, trayendo un par de zaques de vino, a cuya vista se regocijaron todos, disponiéndose a dejarlos vacíos.	241:462
tarea	1858	old_corpus_spanish-358737-375	Andan hoy regular; consideradas sí, pero muy discutidas...; que si eres, que si no eres... La que estudió para oradora brilla y aparenta, mas con poca substancia. La que se aplicó a la tarea de componer versos heroicos, está por los suelos, más que yo quizás; la que hace versos alegres va viviendo..., da qué hablar, y los desocupados la festejan. La que actúa de observadora del cielo y del curso armónico de los astros, goza de gran predicamento.	163:348
tarea	1858	old_corpus_spanish-105551-292	Ningún día dejó de acudir al palacio de la plazoleta de San Agustín. No siempre pasaba al despacho de Espartero, que a menudo tenía visitas, o tareas urgentes con Linaje u otro secretario, a las cuales consagraba largas horas, fumando constantemente puros habanos de los mejores. En Doña Jacinta observó Calpena el prototipo de la dama casera, pues no había otra que la igualase en dirigir y conservar en orden perfecto su casa y servidumbre, sin olvidar por esto las obligaciones sociales.	69:279
tarea	1858	old_corpus_spanish-327655-293	Y Ley me dijo, dice: «Cuéntale todo al amigo de Madrid, y él verá, si quiere verlo, que Dios mira por nosotros». «Ya he salido de la grandísima tarea de esta carta, y créete que no me ha costado poco trabajo concluirla, porque el tintero de cuerno venía muy escaso de tinta, y he tenido que bautizarla, por lo que notarás que esta letra se parece más al agua que a la tinta. Concluyo encargándote...	113:374
tarea	1858	old_corpus_spanish-303889-1067	Después de bien hervido lo apartaba del fuego, y entonces empezaba la operación más delicada, consistente en echarle harina, dando vuelta al caldo con cuchara de madera, sin cesar, y de la cantidad de polvo que se echara dependía el poco o mucho cuerpo del mostillo, y su mayor o menor mérito. Tenía mi madre para esto tan buena mano, que rara vez le salía mal, y cuando no quedaba a su gusto por demasiado espeso y pegajoso, o por muy fluido y clarucho, lo desechaba, haciéndolo de nuevo, sin acordarse más de la inutilidad de su tarea ni lamentarse de ello. Su sistema era empezar de nuevo lo que una vez salía mal, sin tratar de enmendarlo.	294:559
tarea	1858	old_corpus_spanish-34715-710	"El vigor de la inteligencia pretende luego dar unidad y forma á estas sombras, y este empeño viene á producir cierta fisonomía y lograr crearles un perfil indefinido en el que converje el dominio de la imaginación con el de la realidad"". Las lineas que anteceden son el conjunto de las manifestaciones del espiritu en la hora de la investigación de la tarea, cuando los elementos de estudio parten de lo cierto á lo desconocido, del hecho tangible á la época lejana y remota. Bajo estos auspicios comienza el Dr. Lársen su estudio, escabroso y difícil como empresa de exploración en tiempos tan alejados, tan oscuros, y enlos que caben á la par de las conclusiones de la ciencia, los mitos de la tradición, los arranques de la inventiva, y las hipótesis mas ó menos fundadas."	238:475
tarea	1858	old_corpus_spanish-548716-204	ISIDORA.- (A SERAFÍN afectuosamente. ) Mira: para que la transición no sea brusca, hoy te dedico a tareas fáciles. Ven acá.	37:114
tarea	1858	old_corpus_spanish-69669-965	Para mayor dicha, el que en otro tiempo perteneció a la clase de los llamados golfos, adquiría el hábito y el gusto del trabajo productivo, y no habiendo cosa mejor en que ocuparse, se había hecho corredor de anuncios. Todo el santo día le teníais como un azacán, de comercio en comercio, de periódico en periódico, y aunque de sus comisiones había que descontar el considerable gasto de calzado, siempre le quedaba para ayuda del cocido, y para aliviar a la Juliana de su enorme tarea en la Singer. Y que la moza no se andaba en chiquitas: su fecundidad no era inferior a su disposición casera, porque en el primer parto se trajo dos gemelos.	219:499
tarea	1858	old_corpus_spanish-206898-160	DON JOSÉ.- (Por el foro.) Me huele a tostado… Esas locas han dejado pasar la tarea. ¡Ah, Víctor!	46:83
tarea	1858	old_corpus_spanish-449372-595	Pasada aquella hora, desaparecía de su rostro rossiniano la seriedad tétrica que en la iglesia tenía, y volvía a ser el hombre afable, locuaz y ameno de las tertulias de tienda. Almorzaba en casa de Santa Cruz o de Villuendas o de Arnaiz, y si Barbarita no tenía nada que mandarle, emprendía su tarea para defender el garbanzo, pues siempre hacía el papel de que trabajaba como un negro. Su afectada ocupación en tal época era el corretaje de dependientes, y fingía que los colocaba mediante un estipendio.	178:387
tarea	2007	modern_corpus_spanish-386443-236	Ahora urge que las intenciones declaradas se plasmen en acciones. Francia espera que la UNAMI siga adelante en sus tareas de asesoramiento y apoyo al Gobierno del Iraq en la celebración de las reformas políticas y la realización de las elecciones, aspectos esenciales para la consolidación de las instituciones democráticas, el fomento del diálogo regional y la reinserción de los grupos armados ilegales. El segundo desafío es el relativo a la situación humanitaria y de los derechos humanos.	66:405
tarea	2007	modern_corpus_spanish-723733-241	Pero, aún está por determinarse hasta dónde y cuán rápido avanzamos en el camino marcado en dicha hoja de ruta. Y, la tarea por delante – traducir compromisos admirables y ambiciosos en acciones de colaboración efectivas a nivel local, nacional e internacional – es inmensa. El reto se complica por la situación débil y fragmentada de la gobernanza mundial de los océanos.	112:274
tarea	2007	modern_corpus_spanish-379833-835	El Consejo Económico y Social como órgano central en esta esfera, debe asegurarse de que las instituciones y organismos de las Naciones Unidas, como el Banco Mundial y el Programa de las Naciones Unidas para el Desarrollo (PNUD), sepan abordar, en su propia labor y en la que realizan con los donantes multilaterales, las complejas cuestiones que plantean las tecnologías de la información y las comunicaciones. La tarea de la comunidad internacional y de cada gobierno es contribuir a moldear la transformación social resultante de las nuevas oportunidades de desarrollo económico y personal que ofrece la Internet, crear condiciones para fomentar una competencia sana y brindar la capacitación requerida. El ser humano es el eje de la sociedad de la información; por lo tanto, necesita adquirir los rudimentos de las nuevas tecnologías y dominar las técnicas requeridas.	412:706
tarea	2007	modern_corpus_spanish-212380-275	Sin embargo, las competencias clave siguen estando en manos de los Estados miembros. Considero sumamente importante que la UE asuma la tarea de coordinar las estrategias nacionales y de supervisarlas con el propósito de lograr una auténtica integración de los gitanos en el menor tiempo posible. En este contexto también es crucial mencionar la importancia que tiene el seguimiento de la conformidad de las estrategias nacionales con el marco propuesto, y de la eficacia de su aplicación.	85:295
tarea	2007	modern_corpus_spanish-283185-736	Asimismo, el Rand Public Policy Institute de Qatar, en colaboración con nuestro equipo de reforma nacional, llevará a cabo una investigación analítica en profundidad de varias facetas de nuestro desarrollo. Qatar está decidido a replantear métodos arcaicos de educación a fin de afrontar mejor las necesidades de la sociedad cambiante y se ha comprometido con esta tarea. Imagino que los resultados de estas reformas serán impresionantes, no sólo en lo que respecta al desarrollo académico y económico de nuestro país y nuestra región, sino en cuanto al desarrollo de nuestros recursos más valiosos: los recursos humanos.	207:371
tarea	2007	modern_corpus_spanish-301307-928	6) El Comité toma nota de la creación de la nueva institución del Ombudsman el 1º de enero de 2007, en sustitución de la antigua Oficina Nacional de Derechos Humanos de Letonia. A la vez que toma conocimiento del amplio mandato atribuido a la institución del Ombudsman y del aumento de sus recursos financieros y humanos en 2007, el Comité expresa su preocupación porque esos recursos no sean suficientes para cumplir el mandato ampliado ni realizar las nuevas tareas de la institución (art. El Estado parte debería adoptar medidas adecuadas para asegurar el funcionamiento eficaz de la institución del Ombudsman, incluidos los recursos humanos y financieros necesarios.	178:491
